ResponseID,ParticipantID,AssessmentID,CompetencyID,Score,ResponseDate
2298,P10439,A005,C005,4,2024-12-31
2299,P1569,A002,C004,4,2024-12-31
2300,P3605,A004,C009,1,2024-12-31
2301,P7544,A005,C005,3,2024-12-31
2302,P7163,A002,C007,1,2024-12-31
2303,P8569,A003,C005,1,2024-12-31
2304,P5311,A003,C008,4,2024-12-31
2305,P10145,A005,C008,2,2024-12-31
2306,P8484,A001,C003,1,2024-12-31
2307,P7844,A005,C004,1,2024-12-31
2308,P7275,A005,C009,2,2024-12-31
2309,P9428,A001,C006,2,2024-12-31
2310,P10684,A001,C008,3,2024-12-31
2311,P3291,A003,C010,1,2024-12-31
2312,P5478,A001,C004,3,2024-12-31
2313,P4893,A005,C003,4,2024-12-31
2314,P3898,A003,C005,4,2024-12-31
2315,P7461,A001,C005,2,2024-12-31
2316,P3729,A001,C004,1,2024-12-31
2317,P9952,A005,C009,5,2024-12-31
2318,P3220,A004,C006,1,2024-12-31
2319,P9753,A001,C008,3,2024-12-31
2320,P3193,A002,C008,5,2024-12-31
2321,P7565,A004,C004,3,2024-12-31
2322,P8949,A004,C010,4,2024-12-31
2323,P1242,A003,C010,2,2024-12-31
2324,P2028,A003,C004,2,2024-12-31
2325,P3794,A003,C006,5,2024-12-31
2326,P6455,A003,C006,1,2024-12-31
2327,P2703,A001,C001,4,2024-12-31
2328,P1520,A002,C003,2,2024-12-31
2329,P1481,A001,C009,2,2024-12-31
2330,P7598,A002,C001,1,2024-12-31
2331,P8668,A004,C001,4,2024-12-31
2332,P2011,A003,C005,4,2024-12-31
2333,P3228,A003,C009,4,2024-12-31
2334,P7135,A002,C008,1,2024-12-31
2335,P1788,A001,C006,5,2024-12-31
2336,P8966,A005,C006,5,2024-12-31
2337,P9674,A001,C003,1,2024-12-31
2338,P10278,A003,C009,3,2024-12-31
2339,P5756,A005,C008,5,2024-12-31
2340,P4256,A004,C010,3,2024-12-31
2341,P2151,A004,C009,1,2024-12-31
2342,P7974,A005,C004,5,2024-12-31
2343,P7357,A001,C010,5,2024-12-31
2344,P8009,A001,C006,4,2024-12-31
2345,P4788,A004,C004,5,2024-12-31
2346,P2615,A005,C004,2,2024-12-31
2347,P8317,A002,C002,2,2024-12-31
2348,P6885,A003,C007,1,2024-12-31
2349,P3695,A002,C009,2,2024-12-31
2350,P9194,A002,C008,5,2024-12-31
2351,P8360,A001,C007,5,2024-12-31
2352,P3684,A005,C002,1,2024-12-31
2353,P10727,A004,C007,2,2024-12-31
2354,P7757,A004,C003,5,2024-12-31
2355,P4079,A001,C009,4,2024-12-31
2356,P10301,A003,C005,3,2024-12-31
2357,P6215,A003,C006,2,2024-12-31
2358,P10360,A002,C005,2,2024-12-31
2359,P8412,A002,C002,5,2024-12-31
2360,P6746,A005,C009,3,2024-12-31
2361,P2167,A001,C002,2,2024-12-31
2362,P5424,A004,C001,2,2024-12-31
2363,P1528,A002,C003,5,2024-12-31
2364,P3520,A002,C009,4,2024-12-31
2365,P1622,A003,C006,5,2024-12-31
2366,P4069,A005,C006,5,2024-12-31
2367,P6983,A004,C007,5,2024-12-31
2368,P7915,A001,C004,4,2024-12-31
2369,P9319,A002,C008,1,2024-12-31
2370,P10332,A001,C005,4,2024-12-31
2371,P6902,A005,C010,4,2024-12-31
2372,P4257,A002,C009,5,2024-12-31
2373,P10877,A001,C001,2,2024-12-31
2374,P10559,A004,C003,4,2024-12-31
2375,P4097,A001,C003,5,2024-12-31
2376,P3848,A002,C010,5,2024-12-31
2377,P8145,A001,C002,3,2024-12-31
2378,P7026,A004,C010,5,2024-12-31
2379,P8390,A002,C006,3,2024-12-31
2380,P1669,A001,C005,3,2024-12-31
2381,P4597,A004,C010,5,2024-12-31
2382,P10298,A002,C006,1,2024-12-31
2383,P3382,A002,C007,2,2024-12-31
2384,P1160,A005,C002,1,2024-12-31
2385,P9318,A005,C003,5,2024-12-31
2386,P7107,A003,C007,4,2024-12-31
2387,P10902,A004,C001,3,2024-12-31
2388,P8961,A003,C004,4,2024-12-31
2389,P1545,A005,C008,2,2024-12-31
2390,P8837,A002,C002,3,2024-12-31
2391,P10500,A005,C008,3,2024-12-31
2392,P6262,A002,C003,5,2024-12-31
2393,P10955,A004,C003,5,2024-12-31
2394,P5842,A001,C007,5,2024-12-31
2395,P3658,A004,C004,3,2024-12-31
2396,P7804,A002,C007,4,2024-12-31
2397,P8882,A002,C009,3,2024-12-31
2398,P8584,A005,C002,1,2024-12-31
2399,P1704,A002,C007,2,2024-12-31
2400,P3735,A004,C004,4,2024-12-31
2401,P3604,A004,C009,4,2024-12-31
2402,P7785,A003,C006,5,2024-12-31
2403,P5449,A005,C003,4,2024-12-31
2404,P7249,A005,C003,5,2024-12-31
2405,P6755,A004,C002,5,2024-12-31
2406,P3844,A005,C003,1,2024-12-31
2407,P2505,A001,C006,2,2024-12-31
2408,P8248,A001,C010,3,2024-12-31
2409,P5027,A003,C002,3,2024-12-31
2410,P9040,A001,C005,3,2024-12-31
2411,P8123,A003,C004,5,2024-12-31
2412,P2782,A005,C007,3,2024-12-31
2413,P8436,A004,C003,4,2024-12-31
2414,P6751,A005,C010,1,2024-12-31
2415,P3259,A001,C008,1,2024-12-31
2416,P9588,A001,C010,2,2024-12-31
2417,P2299,A004,C010,4,2024-12-31
2418,P4121,A005,C004,4,2024-12-31
2419,P4512,A001,C003,2,2024-12-31
2420,P9586,A004,C005,3,2024-12-31
2421,P10160,A005,C005,3,2024-12-31
2422,P2635,A004,C001,2,2024-12-31
2423,P6841,A002,C002,4,2024-12-31
2424,P4994,A002,C010,2,2024-12-31
2425,P6797,A004,C008,1,2024-12-31
2426,P3007,A003,C002,5,2024-12-31
2427,P4268,A002,C005,1,2024-12-31
2428,P2312,A001,C010,1,2024-12-31
2429,P9867,A001,C002,3,2024-12-31
2430,P2958,A003,C004,4,2024-12-31
2431,P1914,A001,C008,1,2024-12-31
2432,P9938,A005,C009,1,2024-12-31
2433,P1083,A003,C001,5,2024-12-31
2434,P8430,A004,C009,2,2024-12-31
2435,P3748,A005,C009,2,2024-12-31
2436,P10924,A005,C007,1,2024-12-31
2437,P8537,A005,C003,2,2024-12-31
2438,P10712,A003,C002,1,2024-12-31
2439,P3310,A004,C010,5,2024-12-31
2440,P2107,A005,C002,5,2024-12-31
2441,P8578,A002,C010,4,2024-12-31
2442,P10793,A001,C003,1,2024-12-31
2443,P2101,A004,C008,3,2024-12-31
2444,P4388,A002,C007,4,2024-12-31
2445,P1465,A002,C005,4,2024-12-31
2446,P6024,A005,C008,4,2024-12-31
2447,P3291,A005,C007,4,2024-12-31
2448,P6516,A001,C002,4,2024-12-31
2449,P5838,A002,C006,2,2024-12-31
2450,P6943,A003,C009,1,2024-12-31
2451,P1664,A001,C001,3,2024-12-31
2452,P5007,A002,C003,2,2024-12-31
2453,P3603,A005,C009,3,2024-12-31
2454,P7340,A002,C004,5,2024-12-31
2455,P2155,A003,C009,2,2024-12-31
2456,P3971,A001,C009,1,2024-12-31
2457,P10380,A003,C010,5,2024-12-31
2458,P9237,A004,C009,4,2024-12-31
2459,P1539,A005,C006,4,2024-12-31
2460,P4723,A004,C006,1,2024-12-31
2461,P4509,A004,C005,5,2024-12-31
2462,P4582,A004,C002,5,2024-12-31
2463,P1631,A002,C010,3,2024-12-31
2464,P7282,A003,C009,1,2024-12-31
2465,P8525,A004,C006,1,2024-12-31
2466,P7460,A003,C004,1,2024-12-31
2467,P9462,A002,C007,3,2024-12-31
2468,P9388,A003,C004,1,2024-12-31
2469,P2914,A004,C009,2,2024-12-31
2470,P6490,A004,C005,3,2024-12-31
2471,P4859,A001,C005,3,2024-12-31
2472,P10911,A002,C010,1,2024-12-31
2473,P10695,A004,C010,5,2024-12-31
2474,P10932,A002,C007,1,2024-12-31
2475,P7452,A005,C010,5,2024-12-31
2476,P5456,A004,C003,2,2024-12-31
2477,P9022,A003,C009,1,2024-12-31
2478,P3826,A005,C004,3,2024-12-31
2479,P6376,A002,C005,3,2024-12-31
2480,P7884,A002,C004,5,2024-12-31
2481,P10150,A002,C001,4,2024-12-31
2482,P7310,A001,C008,3,2024-12-31
2483,P7885,A003,C003,4,2024-12-31
2484,P4229,A004,C004,1,2024-12-31
2485,P8557,A004,C003,5,2024-12-31
2486,P3599,A003,C009,3,2024-12-31
2487,P4277,A002,C004,4,2024-12-31
2488,P5100,A001,C003,5,2024-12-31
2489,P4240,A002,C008,3,2024-12-31
2490,P9104,A005,C004,1,2024-12-31
2491,P1097,A001,C008,2,2024-12-31
2492,P7108,A005,C007,1,2024-12-31
2493,P3855,A002,C005,3,2024-12-31
2494,P2550,A002,C007,5,2024-12-31
2495,P10197,A001,C009,1,2024-12-31
2496,P9751,A001,C001,5,2024-12-31
2497,P4455,A005,C008,4,2024-12-31
2498,P1554,A004,C009,5,2024-12-31
2499,P3242,A002,C007,3,2024-12-31
2500,P5508,A005,C009,2,2024-12-31
2501,P7269,A002,C004,5,2024-12-31
2502,P4870,A005,C003,5,2024-12-31
2503,P8062,A005,C008,2,2024-12-31
2504,P1722,A005,C006,1,2024-12-31
2505,P8887,A004,C006,5,2024-12-31
2506,P10627,A004,C002,2,2024-12-31
2507,P7811,A005,C005,3,2024-12-31
2508,P3061,A002,C008,2,2024-12-31
2509,P5265,A003,C004,5,2024-12-31
2510,P1624,A003,C010,4,2024-12-31
2511,P7782,A001,C006,2,2024-12-31
2512,P8364,A002,C002,4,2024-12-31
2513,P10271,A005,C006,3,2024-12-31
2514,P8546,A002,C009,3,2024-12-31
2515,P8212,A005,C007,5,2024-12-31
2516,P7514,A002,C006,4,2024-12-31
2517,P5867,A003,C005,1,2024-12-31
2518,P1476,A004,C009,2,2024-12-31
2519,P8883,A005,C010,4,2024-12-31
2520,P3388,A005,C006,3,2024-12-31
2521,P1581,A002,C002,4,2024-12-31
2522,P9518,A002,C009,2,2024-12-31
2523,P2482,A003,C001,3,2024-12-31
2524,P1973,A001,C002,1,2024-12-31
2525,P3840,A001,C005,1,2024-12-31
2526,P3524,A001,C003,3,2024-12-31
2527,P4508,A003,C009,2,2024-12-31
2528,P8240,A004,C009,4,2024-12-31
2529,P8156,A005,C009,2,2024-12-31
2530,P5230,A004,C008,5,2024-12-31
2531,P1110,A003,C007,4,2024-12-31
2532,P7990,A005,C001,1,2024-12-31
2533,P5132,A004,C010,3,2024-12-31
2534,P8095,A004,C006,2,2024-12-31
2535,P10806,A003,C006,5,2024-12-31
2536,P3506,A001,C001,1,2024-12-31
2537,P1753,A004,C007,1,2024-12-31
2538,P4358,A002,C008,3,2024-12-31
2539,P8846,A002,C007,5,2024-12-31
2540,P8859,A003,C006,5,2024-12-31
2541,P10059,A003,C002,2,2024-12-31
2542,P9975,A005,C003,1,2024-12-31
2543,P4875,A002,C004,1,2024-12-31
2544,P7657,A004,C009,4,2024-12-31
2545,P4336,A004,C009,5,2024-12-31
2546,P2465,A003,C009,5,2024-12-31
2547,P8579,A004,C010,5,2024-12-31
2548,P6715,A004,C001,2,2024-12-31
2549,P1314,A003,C006,4,2024-12-31
2550,P8850,A004,C006,1,2024-12-31
2551,P3948,A004,C007,3,2024-12-31
2552,P2301,A001,C004,5,2024-12-31
2553,P2286,A002,C002,4,2024-12-31
2554,P9877,A003,C010,1,2024-12-31
2555,P9021,A004,C004,1,2024-12-31
2556,P8005,A004,C003,4,2024-12-31
2557,P3584,A001,C005,1,2024-12-31
2558,P9971,A001,C008,1,2024-12-31
2559,P5284,A003,C004,1,2024-12-31
2560,P7988,A005,C007,3,2024-12-31
2561,P9786,A001,C001,5,2024-12-31
2562,P4529,A002,C004,1,2024-12-31
2563,P5433,A004,C007,4,2024-12-31
2564,P4280,A005,C009,1,2024-12-31
2565,P9077,A002,C009,5,2024-12-31
2566,P3360,A001,C008,1,2024-12-31
2567,P9676,A002,C002,2,2024-12-31
2568,P2586,A001,C009,4,2024-12-31
2569,P6338,A005,C004,4,2024-12-31
2570,P9943,A004,C004,3,2024-12-31
2571,P6058,A004,C003,5,2024-12-31
2572,P8747,A005,C006,1,2024-12-31
2573,P1923,A002,C003,3,2024-12-31
2574,P4237,A003,C006,5,2024-12-31
2575,P2741,A004,C003,4,2024-12-31
2576,P4005,A004,C010,1,2024-12-31
2577,P7614,A004,C005,5,2024-12-31
2578,P5443,A001,C008,2,2024-12-31
2579,P6936,A005,C005,2,2024-12-31
2580,P5402,A005,C007,3,2024-12-31
2581,P2539,A004,C010,5,2024-12-31
2582,P8454,A004,C003,1,2024-12-31
2583,P10173,A001,C006,4,2024-12-31
2584,P1670,A003,C005,2,2024-12-31
2585,P3492,A005,C003,4,2024-12-31
2586,P1134,A004,C006,3,2024-12-31
2587,P1320,A002,C008,5,2024-12-31
2588,P1502,A004,C008,2,2024-12-31
2589,P10104,A003,C003,1,2024-12-31
2590,P2426,A004,C005,4,2024-12-31
2591,P9234,A004,C003,5,2024-12-31
2592,P8423,A004,C007,5,2024-12-31
2593,P10924,A004,C008,2,2024-12-31
2594,P7628,A004,C002,5,2024-12-31
2595,P2053,A005,C005,5,2024-12-31
2596,P3825,A001,C005,4,2024-12-31
2597,P9335,A004,C004,3,2024-12-31
2598,P4590,A002,C006,5,2024-12-31
2599,P10057,A002,C004,3,2024-12-31
2600,P3669,A002,C010,1,2024-12-31
2601,P4188,A002,C003,2,2024-12-31
2602,P4483,A004,C005,1,2024-12-31
2603,P7907,A004,C008,3,2024-12-31
2604,P8268,A002,C002,2,2024-12-31
2605,P3996,A001,C008,5,2024-12-31
2606,P4587,A005,C010,4,2024-12-31
2607,P5458,A002,C007,5,2024-12-31
2608,P9097,A001,C001,4,2024-12-31
2609,P9116,A001,C008,2,2024-12-31
2610,P7072,A001,C004,1,2024-12-31
2611,P2692,A001,C003,3,2024-12-31
2612,P5988,A005,C002,3,2024-12-31
2613,P5507,A005,C003,1,2024-12-31
2614,P8564,A002,C006,2,2024-12-31
2615,P8516,A003,C005,5,2024-12-31
2616,P8122,A003,C007,4,2024-12-31
2617,P8614,A003,C003,5,2024-12-31
2618,P8622,A001,C009,4,2024-12-31
2619,P8117,A005,C010,3,2024-12-31
2620,P2495,A003,C001,4,2024-12-31
2621,P2065,A004,C001,5,2024-12-31
2622,P8324,A002,C002,3,2024-12-31
2623,P1605,A004,C010,2,2024-12-31
2624,P9832,A004,C006,2,2024-12-31
2625,P5108,A002,C001,4,2024-12-31
2626,P1529,A004,C005,3,2024-12-31
2627,P8410,A004,C009,2,2024-12-31
2628,P5566,A002,C002,4,2024-12-31
2629,P9671,A002,C001,5,2024-12-31
2630,P4754,A003,C010,5,2024-12-31
2631,P10740,A004,C010,3,2024-12-31
2632,P6040,A005,C003,2,2024-12-31
2633,P10483,A003,C009,1,2024-12-31
2634,P3211,A005,C002,2,2024-12-31
2635,P10992,A001,C006,4,2024-12-31
2636,P1732,A005,C009,3,2024-12-31
2637,P6269,A002,C008,4,2024-12-31
2638,P1008,A002,C010,4,2024-12-31
2639,P1238,A003,C004,5,2024-12-31
2640,P10825,A005,C005,2,2024-12-31
2641,P7037,A004,C008,4,2024-12-31
2642,P1554,A005,C006,4,2024-12-31
2643,P5163,A005,C005,2,2024-12-31
2644,P2773,A002,C003,4,2024-12-31
2645,P6078,A004,C010,1,2024-12-31
2646,P6615,A005,C010,1,2024-12-31
2647,P9799,A005,C008,3,2024-12-31
2648,P7709,A005,C008,3,2024-12-31
2649,P7873,A001,C010,2,2024-12-31
2650,P5644,A001,C002,1,2024-12-31
2651,P9579,A003,C007,4,2024-12-31
2652,P5263,A003,C006,4,2024-12-31
2653,P3887,A001,C004,3,2024-12-31
2654,P3067,A004,C001,3,2024-12-31
2655,P8885,A005,C007,5,2024-12-31
2656,P7558,A001,C004,3,2024-12-31
2657,P1850,A001,C007,5,2024-12-31
2658,P9189,A002,C006,3,2024-12-31
2659,P9749,A002,C001,3,2024-12-31
2660,P5906,A004,C008,4,2024-12-31
2661,P2438,A001,C007,1,2024-12-31
2662,P7750,A003,C004,4,2024-12-31
2663,P9297,A001,C009,3,2024-12-31
2664,P5175,A004,C003,5,2024-12-31
2665,P10682,A001,C002,4,2024-12-31
2666,P1430,A003,C003,1,2024-12-31
2667,P3471,A005,C007,2,2024-12-31
2668,P3488,A001,C001,2,2024-12-31
2669,P7934,A005,C008,4,2024-12-31
2670,P1439,A005,C003,5,2024-12-31
2671,P8520,A001,C001,5,2024-12-31
2672,P8709,A001,C010,1,2024-12-31
2673,P1337,A003,C001,4,2024-12-31
2674,P6739,A005,C002,5,2024-12-31
2675,P4936,A004,C007,3,2024-12-31
2676,P6976,A001,C003,5,2024-12-31
2677,P2537,A002,C009,2,2024-12-31
2678,P7637,A001,C007,5,2024-12-31
2679,P4082,A004,C004,3,2024-12-31
2680,P9549,A003,C001,3,2024-12-31
2681,P2916,A001,C001,3,2024-12-31
2682,P2643,A005,C007,5,2024-12-31
2683,P5278,A002,C008,5,2024-12-31
2684,P2234,A005,C004,4,2024-12-31
2685,P8980,A004,C001,4,2024-12-31
2686,P6812,A004,C010,3,2024-12-31
2687,P2759,A002,C008,4,2024-12-31
2688,P3768,A002,C001,4,2024-12-31
2689,P9906,A005,C005,1,2024-12-31
2690,P4331,A004,C010,1,2024-12-31
2691,P7725,A002,C003,1,2024-12-31
2692,P9487,A003,C005,5,2024-12-31
2693,P8450,A002,C005,5,2024-12-31
2694,P7099,A004,C005,4,2024-12-31
2695,P8308,A003,C006,2,2024-12-31
2696,P3282,A004,C002,3,2024-12-31
2697,P1679,A002,C001,5,2024-12-31
2698,P3152,A005,C007,1,2024-12-31
2699,P2274,A002,C009,1,2024-12-31
2700,P5195,A003,C003,3,2024-12-31
2701,P3813,A001,C005,2,2024-12-31
2702,P2012,A004,C009,4,2024-12-31
2703,P5644,A001,C002,2,2024-12-31
2704,P4354,A003,C003,3,2024-12-31
2705,P9753,A002,C002,2,2024-12-31
2706,P9990,A003,C006,2,2024-12-31
2707,P10252,A004,C004,2,2024-12-31
2708,P6622,A004,C003,4,2024-12-31
2709,P8935,A004,C004,2,2024-12-31
2710,P5423,A002,C006,5,2024-12-31
2711,P6848,A001,C006,1,2024-12-31
2712,P4231,A005,C005,4,2024-12-31
2713,P4051,A004,C002,1,2024-12-31
2714,P10278,A004,C003,4,2024-12-31
2715,P4757,A004,C008,5,2024-12-31
2716,P7632,A005,C001,4,2024-12-31
2717,P4700,A002,C010,5,2024-12-31
2718,P1211,A004,C005,1,2024-12-31
2719,P8160,A004,C010,4,2024-12-31
2720,P5358,A001,C008,1,2024-12-31
2721,P7083,A002,C001,3,2024-12-31
2722,P8030,A004,C009,2,2024-12-31
2723,P3923,A001,C008,2,2024-12-31
2724,P6424,A003,C009,1,2024-12-31
2725,P7065,A004,C003,3,2024-12-31
2726,P5922,A005,C003,4,2024-12-31
2727,P10107,A003,C009,3,2024-12-31
2728,P9515,A002,C003,2,2024-12-31
2729,P6401,A005,C005,2,2024-12-31
2730,P3660,A002,C003,4,2024-12-31
2731,P7168,A002,C008,3,2024-12-31
2732,P4570,A002,C004,2,2024-12-31
2733,P1723,A003,C006,4,2024-12-31
2734,P5134,A003,C003,5,2024-12-31
2735,P1030,A005,C010,5,2024-12-31
2736,P6814,A003,C004,4,2024-12-31
2737,P2440,A004,C006,4,2024-12-31
2738,P9219,A001,C006,2,2024-12-31
2739,P6865,A004,C003,2,2024-12-31
2740,P10055,A002,C006,3,2024-12-31
2741,P6669,A001,C001,1,2024-12-31
2742,P4621,A001,C006,4,2024-12-31
2743,P10100,A002,C003,2,2024-12-31
2744,P7418,A002,C005,3,2024-12-31
2745,P6714,A002,C006,3,2024-12-31
2746,P1454,A002,C004,1,2024-12-31
2747,P4108,A004,C010,2,2024-12-31
2748,P1573,A002,C008,1,2024-12-31
2749,P9168,A005,C006,3,2024-12-31
2750,P4036,A005,C001,4,2024-12-31
2751,P10342,A003,C002,2,2024-12-31
2752,P5184,A003,C005,2,2024-12-31
2753,P2634,A004,C007,1,2024-12-31
2754,P9561,A003,C008,3,2024-12-31
2755,P7745,A003,C002,5,2024-12-31
2756,P9725,A003,C001,5,2024-12-31
2757,P4721,A002,C003,3,2024-12-31
2758,P9754,A002,C006,4,2024-12-31
2759,P1398,A005,C006,5,2024-12-31
2760,P4290,A003,C003,1,2024-12-31
2761,P4875,A005,C010,4,2024-12-31
2762,P2287,A001,C004,5,2024-12-31
2763,P6345,A005,C003,4,2024-12-31
2764,P8126,A004,C005,1,2024-12-31
2765,P8127,A005,C006,2,2024-12-31
2766,P10131,A003,C002,1,2024-12-31
2767,P5950,A002,C002,3,2024-12-31
2768,P4529,A005,C002,1,2024-12-31
2769,P2926,A005,C007,3,2024-12-31
2770,P4751,A004,C004,2,2024-12-31
2771,P2271,A005,C003,5,2024-12-31
2772,P8759,A001,C001,5,2024-12-31
2773,P4680,A002,C001,2,2024-12-31
2774,P4213,A001,C009,4,2024-12-31
2775,P8055,A003,C009,4,2024-12-31
2776,P4517,A002,C004,5,2024-12-31
2777,P7715,A004,C005,1,2024-12-31
2778,P8208,A003,C005,2,2024-12-31
2779,P6602,A005,C010,5,2024-12-31
2780,P6132,A002,C005,3,2024-12-31
2781,P9751,A001,C003,3,2024-12-31
2782,P7765,A002,C007,4,2024-12-31
2783,P5368,A005,C008,1,2024-12-31
2784,P9528,A001,C010,1,2024-12-31
2785,P9053,A004,C008,3,2024-12-31
2786,P1709,A001,C010,3,2024-12-31
2787,P7124,A004,C007,5,2024-12-31
2788,P7786,A004,C001,5,2024-12-31
2789,P10603,A003,C001,1,2024-12-31
2790,P1730,A001,C010,4,2024-12-31
2791,P3733,A005,C001,4,2024-12-31
2792,P10456,A004,C003,4,2024-12-31
2793,P8293,A001,C004,4,2024-12-31
2794,P10235,A002,C004,2,2024-12-31
2795,P1766,A004,C002,1,2024-12-31
2796,P10011,A004,C005,5,2024-12-31
2797,P6691,A003,C008,3,2024-12-31
2798,P1895,A005,C004,4,2024-12-31
2799,P10315,A004,C006,2,2024-12-31
2800,P6677,A003,C004,5,2024-12-31
2801,P3703,A005,C008,4,2024-12-31
2802,P2447,A004,C004,1,2024-12-31
2803,P7550,A005,C005,1,2024-12-31
2804,P1379,A002,C008,4,2024-12-31
2805,P3435,A003,C007,3,2024-12-31
2806,P1904,A003,C007,4,2024-12-31
2807,P10328,A003,C010,3,2024-12-31
2808,P2677,A001,C008,4,2024-12-31
2809,P10819,A004,C004,1,2024-12-31
2810,P5055,A003,C010,1,2024-12-31
2811,P4649,A004,C009,1,2024-12-31
2812,P9093,A004,C002,2,2024-12-31
2813,P6349,A003,C005,2,2024-12-31
2814,P6782,A004,C004,3,2024-12-31
2815,P4612,A002,C008,4,2024-12-31
2816,P7592,A003,C008,5,2024-12-31
2817,P1595,A005,C001,3,2024-12-31
2818,P6782,A003,C010,2,2024-12-31
2819,P5806,A002,C006,1,2024-12-31
2820,P9009,A004,C001,2,2024-12-31
2821,P1720,A005,C009,2,2024-12-31
2822,P7950,A001,C001,3,2024-12-31
2823,P2904,A004,C007,4,2024-12-31
2824,P5614,A002,C009,3,2024-12-31
2825,P6202,A001,C010,1,2024-12-31
2826,P6959,A005,C003,5,2024-12-31
2827,P10745,A005,C007,4,2024-12-31
2828,P10279,A001,C002,3,2024-12-31
2829,P4222,A003,C002,2,2024-12-31
2830,P2550,A003,C003,5,2024-12-31
2831,P5680,A004,C008,5,2024-12-31
2832,P2293,A002,C006,1,2024-12-31
2833,P4888,A004,C007,4,2024-12-31
2834,P9536,A003,C004,1,2024-12-31
2835,P2209,A005,C005,4,2024-12-31
2836,P10180,A003,C005,5,2024-12-31
2837,P2432,A004,C009,1,2024-12-31
2838,P6507,A002,C003,3,2024-12-31
2839,P3902,A003,C007,5,2024-12-31
2840,P10563,A002,C004,1,2024-12-31
2841,P2552,A005,C002,5,2024-12-31
2842,P8030,A004,C005,5,2024-12-31
2843,P9482,A003,C001,4,2024-12-31
2844,P7390,A001,C004,3,2024-12-31
2845,P3702,A004,C005,5,2024-12-31
2846,P2197,A003,C004,3,2024-12-31
2847,P10556,A001,C002,4,2024-12-31
2848,P2921,A002,C001,3,2024-12-31
2849,P9358,A003,C009,2,2024-12-31
2850,P6122,A004,C004,1,2024-12-31
2851,P8767,A002,C007,1,2024-12-31
2852,P9713,A004,C001,4,2024-12-31
2853,P2202,A001,C001,2,2024-12-31
2854,P2833,A004,C008,3,2024-12-31
2855,P6440,A002,C003,1,2024-12-31
2856,P10038,A004,C006,5,2024-12-31
2857,P1196,A001,C006,5,2024-12-31
2858,P2665,A004,C006,1,2024-12-31
2859,P1100,A001,C004,3,2024-12-31
2860,P3224,A001,C003,1,2024-12-31
2861,P2439,A001,C004,2,2024-12-31
2862,P2780,A004,C007,3,2024-12-31
2863,P3452,A003,C007,5,2024-12-31
2864,P7886,A002,C006,2,2024-12-31
2865,P8149,A001,C002,5,2024-12-31
2866,P8940,A003,C009,4,2024-12-31
2867,P5503,A003,C004,2,2024-12-31
2868,P7767,A003,C007,5,2024-12-31
2869,P6626,A005,C006,2,2024-12-31
2870,P1397,A005,C006,1,2024-12-31
2871,P4867,A001,C010,4,2024-12-31
2872,P6474,A004,C003,3,2024-12-31
2873,P8833,A005,C002,4,2024-12-31
2874,P3435,A001,C005,2,2024-12-31
2875,P8557,A001,C004,2,2024-12-31
2876,P2559,A005,C008,3,2024-12-31
2877,P8542,A005,C002,5,2024-12-31
2878,P6983,A004,C008,4,2024-12-31
2879,P9954,A001,C001,1,2024-12-31
2880,P10087,A002,C002,1,2024-12-31
2881,P5106,A002,C008,4,2024-12-31
2882,P8511,A004,C005,2,2024-12-31
2883,P2618,A005,C007,5,2024-12-31
2884,P5813,A004,C010,3,2024-12-31
2885,P6234,A004,C004,1,2024-12-31
2886,P4444,A003,C002,1,2024-12-31
2887,P2218,A004,C002,2,2024-12-31
2888,P4572,A004,C009,3,2024-12-31
2889,P3323,A005,C004,5,2024-12-31
2890,P3855,A005,C004,1,2024-12-31
2891,P7757,A005,C010,4,2024-12-31
2892,P1005,A002,C001,3,2024-12-31
2893,P2738,A002,C004,3,2024-12-31
2894,P1500,A003,C004,5,2024-12-31
2895,P1014,A001,C007,4,2024-12-31
2896,P3048,A001,C001,3,2024-12-31
2897,P10400,A001,C005,1,2024-12-31
2898,P7644,A004,C001,4,2024-12-31
2899,P4400,A001,C008,2,2024-12-31
2900,P4127,A003,C006,1,2024-12-31
2901,P10357,A004,C004,3,2024-12-31
2902,P10372,A001,C005,1,2024-12-31
2903,P10287,A003,C006,5,2024-12-31
2904,P5149,A002,C002,4,2024-12-31
2905,P1314,A005,C006,3,2024-12-31
2906,P8794,A003,C006,5,2024-12-31
2907,P10495,A002,C010,2,2024-12-31
2908,P4681,A004,C008,5,2024-12-31
2909,P3891,A001,C002,2,2024-12-31
2910,P2356,A004,C006,5,2024-12-31
2911,P4667,A003,C007,5,2024-12-31
2912,P6299,A003,C005,1,2024-12-31
2913,P2633,A004,C003,4,2024-12-31
2914,P3543,A003,C008,4,2024-12-31
2915,P6236,A002,C002,4,2024-12-31
2916,P7469,A002,C008,5,2024-12-31
2917,P4990,A001,C006,1,2024-12-31
2918,P5520,A001,C008,3,2024-12-31
2919,P1177,A002,C002,2,2024-12-31
2920,P4433,A003,C008,3,2024-12-31
2921,P4210,A004,C010,2,2024-12-31
2922,P8680,A005,C001,2,2024-12-31
2923,P4272,A002,C001,1,2024-12-31
2924,P7972,A002,C005,2,2024-12-31
2925,P8016,A002,C010,4,2024-12-31
2926,P1118,A003,C006,1,2024-12-31
2927,P10249,A001,C010,5,2024-12-31
2928,P10232,A003,C002,2,2024-12-31
2929,P9846,A001,C007,1,2024-12-31
2930,P9306,A004,C006,5,2024-12-31
2931,P8186,A002,C004,1,2024-12-31
